index
1994
770
803
674
1790
1170
1236
677
1962
1587
315
1110
188
895
1958
1729
755
530
1828
1266
1815
865
1395
1079
1493
2041
1348
498
1831
797
1926
1122
141
1852
1308
1487
660
1518
624
469
812
1978
726
1416
1952
65
835
1830
1179
1687
1856
1564
682
1243
903
1673
1424
1511
1340
1206
615
1758
76
486
0
47
2007
1439
474
981
531
1802
1595
2022
568
752
393
576
1600
353
265
204
963
912
50
1695
2043
1887
1972
1096
1546
169
1193
2018
358
863
836
603
628
1999
261
716
790
432
1738
572
2032
707
1927
1776
248
885
704
245
345
1205
536
1098
1187
665
535
1168
601
940
1174
1497
1891
448
1177
1794
1920
587
1618
696
966
195
991
421
304
63
1214
1
673
1081
1375
1652
659
213
1398
9
1699
2000
342
857
844
471
751
1371
1771
1634
558
1073
1874
172
1550
521
1215
254
782
1503
170
1059
247
374
221
824
1452
525
1241
1870
1494
445
86
1295
1484
388
1680
993
1199
954
646
203
396
490
1655
1839
1549
596
2029
1749
1189
416
419
1509
494
1898
709
1141
426
111
1714
851
484
807
41
1016
1329
1841
1576
178
1045
1799
1698
1534
1467
902
929
1468
425
196
1323
1315
1560
1572
214
1117
1228
59
1142
613
1135
218
2026
176
1210
300
2027
1108
556
1429
1003
1784
382
647
1721
440
586
1178
26
1460
120
1037
357
1774
206
595
1821
1697
42
1642
1785
693
1311
1298
620
233
1704
2008
939
1116
1552
846
868
1161
1865
958
1057
943
1650
1924
1230
937
105
1434
74
806
791
1014
859
669
796
1706
1125
1977
1619
1584
1249
1082
73
1440
1586
1072
164
1752
350
1103
293
1477
376
1167
834
290
889
501
706
843
36
1679
636
1588
1346
1154
139
1435
965
1558
810
337
584
1171
1907
600
1644
183
1402
1058
346
785
730
1155
444
1707
458
1120
163
1327
64
1573
1432
1392
1988
909
96
1756
1184
355
1488
1496
1659
694
1916
1208
994
373
1322
232
934
1559
1970
825
1404
1093
632
10
1355
985
119
244
1853
771
322
2006
1390
77
875
1653
310
563
1162
1414
1458
805
1451
1827
297
216
1068
520
1798
1973
1825
98
57
312
1734
1354
1207
1879
130
1289
219
134
1709
360
891
1715
1259
1070
557
1222
30
400
1381
1575
418
1782
1921
1400
1520
921
1967
1248
1976
2040
1579
1935
1909
1333
697
1820
285
383
1075
555
39
108
136
509
1762
1529
1121
227
135
878
1399
680
1339
599
1763
1209
565
1885
1862
1727
362
1893
1457
28
420
1940
1637
1883
66
1270
1105
2039
1548
667
890
146
295
1917
1630
1173
321
127
690
1115
470
1169
417
1725
997
655
1983
1768
1463
223
917
992
1052
1919
618
1993
1318
1219
1466
268
1265
333
2038
893
1614
589
956
1533
93
972
209
398
1567
402
31
621
722
1297
1042
1405
91
961
561
1922
1613
1029
1442
858
1711
750
616
1506
340
46
1423
629
681
294
2042
1965
1594
900
582
713
1739
1301
894
450
1080
1669
1379
1626
1641
331
1048
480
239
1418
897
1403
495
1846
1661
841
609
430
177
2031
275
606
361
978
513
262
689
1212
502
2009
1690
125
1394
24
2019
2034
1447
905
936
246
876
1479
1751
397
1185
1730
1237
58
1646
399
1140
200
737
278
1362
1672
348
1445
116
880
1953
1427
1083
1500
1430
973
855
329
1667
1389
1316
1284
1312
271
1625
593
1438
1388
1892
452
267
675
1489
1401
249
1717
743
1314
762
1234
711
1753
1705
1474
1269
1732
598
1256
317
720
1931
793
1320
1517
20
1574
18
1804
886
1012
1599
901
1422
1009
259
1526
724
1975
1065
1300
1955
518
661
22
319
180
1097
234
2014
672
1030
950
608
503
1101
476
2028
554
1338
1589
1610
159
1805
1124
1334
1987
862
473
918
43
229
729
1542
1224
1971
51
1823
491
654
1273
1359
369
594
493
1557
472
1501
873
1553
1411
1857
307
1787
1837
1290
23
619
85
1809
1514
1995
1433
899
436
786
1982
115
107
424
1419
182
269
240
1351
2005
1632
1764
148
512
1890
1834
1942
242
40
1800
789
1504
112
738
1194
2021
274
809
872
540
1788
2013
1674
1369
1283
1349
276
1662
463
1933
1605
634
55
938
962
852
194
392
545
831
1036
1486
1654
459
1166
447
817
255
1201
453
311
1606
653
1525
683
79
364
945
573
1046
479
282
270
1251
728
1158
1793
1444
2033
1532
802
1903
721
583
72
1508
1888
1833
1386
301
764
517
354
1499
1835
1682
500
1054
166
1628
32
1832
664
277
623
1431
238
756
2020
741
1279
1357
1616
1341
175
1510
935
1069
1876
303
1963
1044
100
359
734
1722
60
8
819
1984
1291
839
1689
339
171
1918
575
1008
668
405
1747
283
1966
1446
185
1397
955
1596
1566
266
507
566
1152
299
1148
395
217
1843
744
712
1017
1783
33
2012
627
7
334
1000
1728
1992
1556
1900
1095
1541
1743
1245
1264
1119
823
1969
1453
1476
1847
1875
258
1754
292
1100
1425
410
367
482
441
192
638
1483
1480
391
1415
688
1247
121
252
1109
1353
1954
1522
882
754
82
1364
928
795
1912
830
1227
633
933
508
1568
25
1182
957
1180
1128
1102
1113
52
832
1818
1930
379
1252
1585
1663
1609
442
150
1262
263
944
747
343
1543
1043
1731
637
1151
1602
1845
850
1473
1555
1989
1441
867
15
898
478
1257
773
385
1413
323
784
974
1268
1304
931
1670
95
456
1086
727
838
591
332
377
650
2015
920
1812
528
114
1540
1688
189
1181
1796
1797
1996
645
71
642
779
143
1816
1515
394
952
2002
1345
104
515
1118
657
366
1104
1067
256
1859
1928
996
97
1792
874
1217
1015
1126
412
1915
1814
1974
1744
250
324
597
454
1678
1629
455
281
1842
692
908
564
990
1330
1165
2024
666
671
960
1590
461
1538
1872
1132
381
1871
1242
541
1183
986
1781
1683
80
1112
691
144
639
622
1443
126
715
1694
546
449
866
437
1660
915
569
1712
879
799
1775
1202
1156
3
222
1436
814
967
1864
1380
759
1723
306
542
1038
705
184
1633
1360
103
1055
406
1547
48
363
1997
260
422
2047
137
384
451
1465
2017
1880
1302
1365
510
1565
1317
701
1461
1232
676
210
916
1708
560
980
298
157
635
1325
1838
818
128
1094
1908
699
434
1979
305
1561
1964
187
272
1127
1032
820
1374
1666
656
787
1137
626
1406
1671
815
1024
1363
849
279
162
1133
1651
1985
888
1528
658
1099
1810
1071
327
550
1028
1034
1143
34
1343
774
1324
1033
1598
14
801
1136
1884
1795
746
529
427
644
725
1861
1720
662
526
631
914
826
816
1412
1939
237
81
117
523
231
109
1801
1383
641
731
1195
718
497
2011
87
1144
1925
946
1803
953
828
1040
499
1638
201
775
1198
1204
1231
1337
44
551
1851
549
607
1282
679
896
1481
1053
314
1064
21
772
1470
845
1186
257
1408
1274
1647
1769
1936
1748
1455
860
611
842
2010
341
932
1822
466
1490
415
344
1471
1735
1336
140
75
1592
522
1959
577
62
1107
780
847
1160
854
975
468
833
1536
131
13
904
56
998
534
1684
457
1271
1960
1139
808
118
1554
4
1563
988
1163
1407
739
1225
411
133
1681
1991
1621
884
524
110
1485
911
1196
1203
84
685
913
761
612
1250
1019
1018
663
979
288
161
1366
181
1733
570
1710
1824
1615
723
765
156
1524
1111
1848
1649
740
1149
999
147
1770
152
778
2023
1530
280
829
37
1047
465
1218
1172
1981
1129
580
149
1913
1372
1523
1021
1761
684
89
186
160
1220
1578
1090
318
1244
1583
1089
1786
1373
1597
1980
578
202
70
590
1261
1545
17
533
869
1049
1280
1639
1778
1240
1677
922
649
211
1702
652
230
413
1294
296
401
562
702
1736
971
67
1502
1239
1826
1310
949
1123
488
1393
487
1292
870
1370
1376
947
1881
617
1226
1760
1281
1313
1807
1074
924
511
532
124
151
190
435
553
1860
995
338
864
1238
1755
407
1656
193
1258
1288
1624
1581
745
763
1035
856
1505
1904
316
708
226
504
602
1539
253
1275
1746
640
883
1088
387
514
1106
1791
1591
861
83
165
964
241
2004
1147
581
154
2045
1307
592
1332
1306
378
1188
1703
27
1840
1866
215
1640
1287
1766
643
1611
1868
243
822
1910
585
1765
969
1326
1780
1066
1945
1450
53
871
1491
236
496
769
212
1278
1582
516
733
16
670
365
959
1726
371
710
325
735
776
433
942
887
923
1819
1492
1608
1882
848
1255
906
2037
1949
610
2036
1060
102
1886
1361
12
179
1535
505
138
197
155
390
1519
892
1806
1454
207
1134
158
69
1235
748
1498
1686
2001
853
375
1951
483
506
1385
719
1131
1010
1934
651
1254
1664
291
1157
687
758
199
99
1745
1305
1382
1932
1027
1200
574
798
356
1593
700
264
352
1495
1627
625
768
145
1368
1229
1464
1272
330
2044
1631
336
101
1260
930
1321
948
1947
205
539
1902
1253
1877
1961
567
968
1813
925
1531
29
1873
1648
976
1303
1472
1456
1700
1513
409
1757
90
1062
168
1005
1878
289
1742
1527
1276
811
446
1899
320
1145
1233
783
1858
1901
1164
1459
1645
1741
485
460
2003
1309
1478
428
686
1191
462
1516
1789
907
191
475
489
1779
717
1114
1475
1844
68
328
1409
1352
1855
1944
1041
714
347
1091
380
273
781
1906
